timeDeltaus,GPSspeedkph,currentSampleHz,timeus,rcCommand0,rcCommand1,rcCommand2,rcCommand3,vbatLatestV,gyroADC0,gyroADC1,gyroADC2,accSmooth0,accSmooth1,accSmooth2,motor0,motor1,motor2,motor3
200092,162.72,4.997701,5.745531e+07,-72,-19,0,1250,1.613,-49,-5,14,-1417,14537,-4817,116,852,1014,942
200432,149.796,4.989223,5.765540e+07,-97,-26,0,1287,1.613,-56,-17,7,-2252,14792,-3928,116,856,945,847
187859,119.16,5.323141,5.785584e+07,-124,-38,-3,1289,1.631,-90,-24,3,-2949,16660,4986,116,920,1056,941
73547,119.16,13.59675,5.80437e+07,-129,-38,0,1323,1.604,-83,-19,19,-3664,16411,7492,116,1216,1199,902
138663,101.916,7.211729,5.811724e+07,-139,-36,0,1352,1.604,-87,-23,21,-3717,16494,4510,116,1226,1270,851
200362,101.916,4.990966,5.825591e+07,-152,-28,8,1431,1.586,-70,-36,14,-3974,15038,8742,186,1298,1271,808
200018,85.68,4.99955,5.845627e+07,-156,-25,27,1474,1.577,-106,-25,-11,-5978,13159,7625,744,1072,1094,1000
200176,61.884,4.995604,5.925668e+07,-75,-13,63,1455,1.595,-44,-12,30,-3008,9659,10071,674,1204,1087,790
200157,82.152,4.996078,5.945686e+07,-48,-24,58,1458,1.613,-25,-17,16,-3077,8190,7814,877,1184,906,812
200110,82.152,4.997252,5.965701e+07,-2,-27,33,1474,1.604,-12,-21,5,-3023,7452,9211,862,1019,1052,977
249428,113.976,4.009173,5.985712e+07,17,-16,61,1386,1.639,7,-11,27,-2646,5742,6268,688,876,861,768
150992,113.976,6.622867,6.010655e+07,37,-1,67,1378,1.639,23,-3,28,-2331,4203,4864,715,769,849,796
199838,159.408,5.004053,6.025754e+07,25,-1,25,1405,1.631,16,-3,7,-2953,3228,5587,777,818,901,851
199957,159.408,5.001075,6.045738e+07,0,0,3,1383,1.639,2,0,-8,-3444,2323,4189,792,741,814,823
200093,183.312,4.997676,6.065734e+07,-2,31,1,1375,1.648,-1,21,-7,-2806,1587,3464,782,731,797,795
261240,202.32,3.827898,6.085743e+07,-2,40,7,1355,1.657,-3,28,-1,-1784,1376,1993,723,689,759,771
138645,212.436,7.212665,6.111867e+07,-2,45,8,1352,1.657,-2,29,-2,-1517,1093,1413,746,684,709,778
200113,216.144,4.997177,6.125732e+07,-2,43,12,1363,1.657,0,27,0,-1481,654,1302,783,697,724,802
192031,218.304,5.207493,6.145743e+07,-2,1,30,1456,1.631,1,-1,19,-198,648,3721,958,962,937,906
200011,217.656,4.999725,6.165759e+07,-2,-3,3,1429,1.648,-3,-2,3,-1372,973,4348,878,849,916,901
191667,215.748,5.217382,6.18576e+07,-2,-38,0,1356,1.666,-2,-22,-5,-2338,857,193,746,677,714,813
69380,212.436,14.41338,6.204926e+07,-2,-38,0,1355,1.657,-1,-24,-1,-2055,721,291,724,712,737,769
138970,212.436,7.195798,6.211864e+07,-2,-36,0,1355,1.666,-4,-25,3,-1057,798,227,684,715,794,749
212160,210.996,4.713424,6.225762e+07,-2,0,0,1356,1.657,-1,-12,7,-1909,631,1063,655,780,801,714
187624,210.348,5.329809,6.246978e+07,0,28,0,1391,1.657,-1,19,4,-5130,1134,2169,739,810,876,809
199807,211.14,5.00483,6.26574e+07,0,9,0,1406,1.657,2,5,-2,-3815,402,2424,839,819,851,847
261577,210.888,3.822966,6.285721e+07,0,-35,0,1373,1.657,-1,-19,-1,-3782,599,1332,749,760,785,794
138595,207.18,7.215268,6.311878e+07,174,-1,-65,1396,1.657,140,2,-46,-4386,-4170,1629,911,807,705,852
212426,200.196,4.707522,6.325738e+07,176,-1,-29,1429,1.648,133,8,-17,-3817,-9825,3737,961,958,748,876
187826,190.8,5.324077,6.34698e+07,169,-1,-10,1447,1.631,119,2,-17,-3018,-13223,8645,1111,936,678,964
200067,178.776,4.998326,6.365763e+07,129,-23,-4,1473,1.622,77,-5,-4,-2704,-13520,10329,1022,948,804,1127
261400,169.524,3.825555,6.38577e+07,115,-28,-5,1474,1.622,69,-26,-6,-3257,-11717,9445,1116,847,827,1120
138732,161.928,7.208142,6.41191e+07,110,-44,-4,1456,1.631,66,-29,2,-3140,-10225,9596,1010,866,772,1115
212395,154.368,4.708209,6.425783e+07,103,-31,-5,1426,1.631,69,-22,-14,-3788,-9848,9272,1097,689,620,1112
187711,141.624,5.327338,6.447022e+07,76,-13,-5,1421,1.631,47,-13,7,-3871,-8371,9410,930,800,750,998
199971,141.624,5.000725,6.465794e+07,75,-7,-4,1452,1.631,51,-10,8,-4326,-7942,8483,1000,895,813,1023
249063,128.304,4.015048,6.487035e+07,4,-5,-4,1460,1.622,10,-5,-4,-4120,-7047,9592,1153,881,717,1045
130610,128.304,7.656382,6.511941e+07,-16,-7,-12,1460,1.631,-8,-6,1,-4203,-5361,7866,1097,938,810,950
212317,121.536,4.709938,6.525814e+07,-5,-23,-19,1460,1.631,-14,-13,-1,-4521,-4186,6149,988,932,886,990
191773,103.284,5.214498,6.547046e+07,-2,-32,-16,1460,1.631,-1,-23,-3,-5372,-2928,4553,1037,903,914,941
199959,103.284,5.001025,6.566223e+07,-3,-15,-16,1460,1.631,-3,-12,-7,-5570,-2520,4914,1041,917,869,968
187718,90.792,5.32714,6.586219e+07,-8,-7,-23,1460,1.631,-10,-6,-9,-5523,-1516,6153,1020,890,946,940
69409,75.996,14.40735,6.604990e+07,-13,-3,-23,1460,1.631,-11,-1,-6,-5354,-753,5238,935,937,972,951
130667,75.996,7.653042,6.611931e+07,-16,-3,-23,1460,1.631,-13,0,-11,-5206,-196,4334,958,913,953,971
187888,68.94,5.32232,6.727444e+07,-3,0,-1,1334,1.666,-2,-2,-2,-3976,-679,-557,705,648,673,745
191731,68.94,5.215641,6.746233e+07,3,0,-1,1380,1.657,3,-2,-6,-3761,-808,2415,829,718,755,842
200065,80.352,4.998376,6.766224e+07,16,7,-3,1393,1.657,11,3,-5,-3564,-1008,2816,849,762,798,841
261220,93.96,3.828191,6.786231e+07,23,22,-3,1393,1.648,12,14,4,-3978,-994,2036,784,824,847,796
130393,106.74,7.669123,6.812353e+07,51,0,-8,1393,1.657,33,1,-12,-3135,-2048,2141,876,733,763,879
204275,117.252,4.895362,6.826204e+07,57,0,-16,1393,1.657,39,3,-10,-3418,-3259,2388,839,791,775,846
191747,126.936,5.215205,6.847446e+07,57,-2,-16,1393,1.648,40,3,-4,-3452,-4917,3898,824,868,757,802
199924,129.276,5.001901,6.867438e+07,101,-53,-47,1392,1.657,73,-32,-24,-3342,-5895,4086,851,889,682,821
253078,130.608,3.951351,6.88743e+07,110,-55,-65,1392,1.648,79,-33,-37,-3982,-7736,5619,927,830,685,801
146998,130.608,6.802814,6.912738e+07,110,-3,-73,1392,1.639,70,2,-49,-3156,-9638,5966,969,782,559,933
200442,130.68,4.988974,6.927438e+07,113,0,-70,1392,1.648,71,0,-41,-2413,-9674,7622,946,816,578,903
191854,130.824,5.212297,6.947482e+07,124,0,-69,1392,1.631,75,-4,-29,-1893,-9787,8661,843,839,711,850
200136,130.824,4.996602,6.966667e+07,129,0,-70,1393,1.657,77,-1,-40,-1272,-9272,8997,863,752,708,928
261427,134.46,3.82516,6.986681e+07,134,0,-75,1396,1.648,88,-1,-40,-808,-8623,8970,816,764,777,918
130794,140.112,7.645611,7.012824e+07,131,0,-78,1407,1.639,86,0,-33,-1048,-7995,10131,756,843,905,861
191890,148.968,5.211319,7.026715e+07,116,27,-75,1409,1.639,78,16,-36,-313,-7608,10859,832,823,885,841
191966,158.796,5.209256,7.046715e+07,82,58,-22,1375,1.648,53,36,-4,-286,-6770,10198,687,781,847,790
200004,155.592,4.9999,7.066726e+07,76,54,-4,1397,1.639,49,37,2,-188,-5933,8707,708,838,843,894
261449,152.496,3.824838,7.086727e+07,50,0,-1,1536,1.604,35,-1,0,-379,-7101,12791,1079,1095,1132,1107
130904,155.952,7.639186,7.112872e+07,28,-24,0,1689,1.542,21,-17,-3,-1841,-7165,17663,1421,1414,1372,1450
199913,178.812,5.002176,7.128e+07,18,-26,0,1746,1.515,13,-22,-2,-2660,-7596,15303,1595,1530,1471,1525
200254,178.812,4.993658,7.147991e+07,4,-29,0,1806,1.471,-1,-25,-5,-4418,-7077,15745,1726,1572,1626,1685
187806,201.528,5.324644,7.168017e+07,0,-5,0,1843,1.453,-1,-8,3,-5679,-5169,13784,1769,1681,1706,1754
261009,201.528,3.831286,7.186797e+07,0,24,1,1894,1.418,-2,14,0,-6044,-3526,9473,1883,1766,1810,1866
142967,210.348,6.994621,7.212898e+07,1,41,7,1943,1.409,0,28,1,-1587,-2065,9518,1973,1862,1895,1992
208476,218.448,4.796715,7.227195e+07,1,26,7,1968,1.4,-2,23,2,99,-1124,9405,1991,1900,1925,2047
200032,228.924,4.9992,7.248043e+07,1,1,3,2000,1.418,-4,-2,0,792,-904,1668,1970,1849,1890,2047
200157,228.852,4.996078,7.268046e+07,2,-19,0,2000,1.418,-5,-18,1,-830,-366,3092,1946,1829,1895,2047
249100,227.196,4.014452,7.288062e+07,2,-29,0,2000,1.409,7,-23,6,-5396,-498,822,1966,1858,1958,2040
150885,227.196,6.627564,7.312972e+07,2,-3,0,2000,1.409,-4,5,2,-6419,-1757,393,1962,1873,1960,2046
192130,220.644,5.204809,7.32806e+07,2,-3,0,2000,1.4,-10,-1,-1,-6176,-458,1176,1955,1845,1953,2041
208456,220.644,4.797175,7.347273e+07,2,-10,0,2000,1.4,1,-2,0,-5468,-534,6762,1957,1849,1938,2047
199960,213.588,5.001,7.368119e+07,2,-17,0,2000,1.391,-4,-8,2,-7840,-1231,6156,1966,1875,1980,2038
179630,205.848,5.566999,7.388115e+07,2,-17,0,2000,1.391,2,-6,-14,-6614,-1403,-2434,1983,1834,1943,2031
69488,205.848,14.39097,7.406078e+07,2,-17,0,2000,1.4,-4,-6,-11,-7964,-1337,-1960,1981,1852,1953,2035
151195,205.848,6.613975,7.413026e+07,2,-17,0,2000,1.391,3,-16,0,-8233,-728,-324,1956,1851,1964,2039
179587,178.236,5.568332,7.428146e+07,1,-20,0,2000,1.4,-7,-7,4,-8184,-1034,-1781,1956,1867,1976,2040
187764,178.236,5.325835,7.447323e+07,0,-17,-1,1997,1.382,-7,5,-2,-9114,-1616,2520,1966,1865,1959,2042
187770,173.412,5.325664,7.467322e+07,-2,-4,-16,1865,1.453,-18,5,-21,-6744,-1579,-1528,1792,1646,1748,1902
187905,163.188,5.321838,7.487316e+07,-72,-7,-22,1507,1.577,-53,-1,-7,-7054,4144,-7513,917,1002,1144,1115
69509,140.076,14.38663,7.506106e+07,-113,-32,-1,1410,1.586,-110,1,17,-5788,14626,-6810,188,859,1200,1142
130813,140.076,7.6445,7.513057e+07,-117,-47,8,1391,1.551,-136,26,34,-5299,19068,-4442,115,1001,1389,1335
200462,121.356,4.988477,7.527358e+07,-135,-51,25,1349,1.569,-84,-33,31,-1770,21830,739,116,1031,1138,963
191980,109.908,5.208876,7.548217e+07,-153,-45,16,1334,1.542,-112,-32,21,-2041,23153,3340,116,1050,1276,1143
200213,98.82,4.994681,7.567415e+07,-154,-50,16,1380,1.586,-28,-81,6,-3021,18352,6485,427,1068,1016,638
257210,91.008,3.887874,7.587436e+07,-154,-50,27,1383,1.569,-109,-30,28,-4053,15748,6168,167,1206,1170,627
150861,85.824,6.628618,7.613157e+07,-151,-35,33,1383,1.56,-93,-28,17,-3574,13031,7242,318,1168,1095,589
200187,82.116,4.995329,7.628244e+07,-149,-30,39,1383,1.569,-92,-23,17,-1975,10680,8226,391,1128,1061,589
179699,82.08,5.564861,7.648262e+07,-136,-28,42,1397,1.586,-90,-23,8,-3071,7867,9489,593,1068,932,689
192056,87.012,5.206815,7.66827e+07,-89,-27,48,1413,1.577,-55,-20,18,-2851,6083,9494,752,1100,923,638
261185,99.072,3.828704,7.688289e+07,-5,-29,58,1447,1.577,5,-18,26,-3962,5369,11055,762,1001,1114,812
138806,101.808,7.2043,7.714408e+07,8,-16,48,1447,1.577,2,-12,12,-3549,4586,9504,903,1003,894,891
200081,101.808,4.997976,7.728288e+07,85,-1,0,1440,1.586,37,-9,-1,-1780,3670,10237,760,922,1069,881
200222,101.808,4.994456,7.748296e+07,92,4,-19,1438,1.586,57,1,-18,-3255,724,8714,864,876,971,906
199912,101.844,5.002201,7.768319e+07,95,4,-22,1416,1.595,64,2,-17,-2737,-1049,7415,872,871,849,846
261226,101.448,3.828103,7.78831e+07,103,11,-32,1442,1.586,69,4,-21,-2604,-2907,8304,971,892,902,883
138613,101.16,7.214331,7.814432e+07,89,34,-32,1442,1.595,58,24,-22,-2146,-5030,8624,965,884,850,950
200154,102.204,4.996153,7.828294e+07,79,29,-16,1440,1.595,50,19,-6,-1957,-5390,8094,913,910,907,903
191781,102.204,5.214281,7.848309e+07,61,3,-16,1429,1.604,43,2,-7,-1924,-6080,7539,915,936,835,857
208093,103.572,4.805544,7.867487e+07,64,0,-33,1429,1.604,39,1,-27,-1364,-6296,6505,955,824,809,955
261128,107.424,3.82954,7.888297e+07,76,-5,-41,1429,1.595,49,-5,-23,-1634,-6402,6731,918,899,851,875
138903,107.424,7.199269,7.914409e+07,82,-5,-50,1429,1.595,54,1,-24,-1531,-7273,7376,870,963,844,867
191770,125.82,5.21458,7.9283e+07,82,-5,-54,1423,1.604,54,-2,-33,-1458,-7473,7446,918,891,799,887
199776,147.924,5.005606,7.948699e+07,82,-9,-58,1420,1.595,59,-6,-26,-1105,-8165,8065,858,973,829,810
179448,171.036,5.572645,7.968676e+07,82,-2,-61,1420,1.595,54,-5,-36,-1425,-8326,7267,913,853,848,856
261222,171.036,3.828161,7.987459e+07,85,0,-61,1420,1.595,58,-2,-30,-768,-8137,7299,876,951,852,791
138520,191.232,7.219174,8.013581e+07,95,14,-67,1442,1.595,61,9,-31,-470,-8443,8275,904,969,951,825
212394,211.644,4.708231,8.027433e+07,95,17,-61,1443,1.595,62,12,-32,-71,-8870,7588,885,947,930,895
199719,234.324,5.007035,8.048673e+07,95,32,-42,1473,1.586,59,19,-23,160,-8925,9720,951,946,1025,979
187744,234.324,5.326402,8.068645e+07,83,5,-37,1487,1.577,53,10,-21,363,-8989,10073,952,1066,965,1032
187750,241.164,5.326232,8.088647e+07,77,-21,-32,1510,1.577,48,-9,-15,-800,-8659,10792,960,1104,1066,1071
73424,244.656,13.61952,8.107422e+07,77,-10,-55,1512,1.577,57,-4,-30,-537,-9600,10195,1077,1124,1021,996
138690,244.656,7.210325,8.114764e+07,77,-3,-61,1484,1.586,51,-3,-34,-708,-9412,9066,997,1021,997,975
191784,244.8,5.214199,8.128634e+07,78,-1,-69,1481,1.577,49,0,-41,-578,-9295,9184,997,985,994,990
191720,244.224,5.21594,8.148624e+07,86,-1,-76,1500,1.586,54,1,-45,101,-9552,9637,998,1024,1029,1069
200210,242.352,4.994756,8.16861e+07,93,-1,-67,1531,1.569,59,1,-35,194,-10290,10352,1047,1129,1115,1081
261240,236.448,3.827898,8.188630e+07,93,5,-65,1531,1.569,60,2,-34,361,-11248,9917,1030,1088,1150,1105
138958,216.504,7.196419,8.214754e+07,98,22,-37,1497,1.577,62,17,-19,1131,-11387,10593,948,1061,1044,1044
200037,198.756,4.999075,8.22865e+07,91,33,-33,1460,1.586,58,22,-20,644,-10807,6324,914,945,986,950
199948,181.584,5.0013,8.248654e+07,86,42,-1,1406,1.595,59,31,-3,2043,-10739,5354,798,874,860,825
200187,166.284,4.995329,8.268649e+07,83,42,0,1393,1.604,49,29,2,793,-9493,5882,726,873,901,751
261352,154.548,3.826257,8.288668e+07,32,51,13,1344,1.613,28,34,13,934,-9203,6152,589,814,828,621
138668,136.728,7.211469,8.314803e+07,12,56,0,1318,1.622,11,38,-3,200,-7259,3655,619,724,692,606
191701,120.42,5.216457,8.32867e+07,16,55,0,1316,1.622,9,38,-2,507,-6284,3270,595,704,702,624
191907,106.776,5.210857,8.348653e+07,48,4,10,1378,1.613,31,4,1,-1087,-6135,4087,753,803,803,770
199997,93.852,5.000075,8.368659e+07,14,0,20,1482,1.595,11,-1,3,-355,-6616,8264,1023,979,961,1011
261214,76.428,3.828279,8.388658e+07,0,-1,33,1567,1.56,0,0,12,-1686,-5277,10143,1204,1138,1126,1198
195999,64.224,5.102067,8.549096e+07,-3,-3,16,2000,1.409,-2,3,7,-5741,2977,-2014,1948,1842,1965,2038
191856,75.06,5.212243,8.568696e+07,-3,-3,13,2000,1.4,1,-3,16,-4625,2618,-177,1941,1851,1983,2038
257325,83.952,3.886136,8.589104e+07,-3,-3,10,2000,1.391,0,-7,8,-4950,3462,-5278,1943,1843,1962,2041
139002,93.168,7.194141,8.614837e+07,-3,-3,5,2000,1.409,-1,2,-1,-4759,2658,-1246,1934,1814,1934,2044
199926,104.832,5.001851,8.629957e+07,-3,-3,3,2000,1.391,1,-2,-2,-4293,2520,-5187,1940,1817,1943,2040
188065,112.464,5.317311,8.649949e+07,-2,-8,-16,1831,1.471,-4,-4,-7,-4570,2534,-5152,1685,1587,1732,1808
204172,112.464,4.897831,8.668756e+07,-2,-12,-26,1332,1.613,-10,-4,-8,-4645,1465,-14311,537,654,778,786
187731,132.336,5.326771,8.689173e+07,-2,-12,-22,1277,1.595,-23,19,10,-3511,4112,-12606,115,712,848,776
69382,138.096,14.41296,8.707946e+07,-2,-10,-5,1257,1.604,0,-5,11,-2720,4825,-8273,116,762,895,787
142991,138.096,6.993447,8.714884e+07,-2,-10,-4,1257,1.604,0,-9,11,-3280,4447,-7953,116,789,930,762
200033,157.356,4.999175,8.729184e+07,-2,-10,-4,1257,1.604,1,-7,7,-3250,3075,-7043,116,790,849,707
200263,199.332,4.993434,8.750001e+07,-97,-3,-16,1230,1.613,-64,-5,-11,-3663,3753,-5406,116,637,777,702
200122,213.48,4.996952,8.770027e+07,-144,0,-20,1223,1.595,-109,11,2,-3893,10459,-249,116,932,1067,841
261582,222.3,3.822893,8.79004e+07,-144,3,-7,1224,1.586,-103,4,-1,-2088,14267,2410,116,874,999,914
138825,191.052,7.203314,8.816198e+07,-131,33,10,1227,1.586,-84,18,6,-2081,13574,3631,116,871,936,777
199845,228.168,5.003878,8.83008e+07,-152,19,16,1228,1.604,-57,-9,-3,-1870,12415,4532,116,693,647,480
200183,228.168,4.995429,8.850065e+07,-158,7,16,1240,1.595,-105,4,10,-1946,9943,3153,116,817,725,403
199959,229.716,5.001025,8.870083e+07,-144,0,16,1266,1.586,-94,-1,10,-1101,9599,6335,116,871,851,413
261025,228.816,3.831051,8.890079e+07,-142,0,29,1273,1.613,-83,-11,10,-1004,7657,6598,216,876,787,401
138967,227.412,7.195953,8.916182e+07,-136,0,29,1287,1.604,-98,-5,7,-1536,5419,6841,361,772,779,477
191757,225.936,5.214933,8.930078e+07,-115,0,27,1296,1.604,-82,-11,4,-1434,3832,6615,520,713,773,456
200197,200.916,4.99508,8.950069e+07,-89,0,32,1313,1.604,-62,-9,8,-1556,2987,7339,577,692,765,567
199754,200.916,5.006158,8.970088e+07,-3,0,30,1328,1.595,4,4,13,-1847,2436,7225,589,756,794,583
261022,184.932,3.831095,8.990064e+07,22,0,33,1366,1.595,15,1,16,-2813,3311,8414,655,759,921,696
142953,242.1,6.995306,9.016166e+07,22,0,7,1403,1.595,18,-1,2,-2798,3133,8994,727,869,965,772
200003,155.736,4.999925,9.030461e+07,0,-47,-1,1405,1.604,-3,-30,-4,-4406,2317,9214,755,869,921,804
199775,143.136,5.005631,9.050462e+07,0,-51,-1,1405,1.595,0,-31,-3,-3673,1722,8589,807,848,910,784
200172,133.524,4.995704,9.070439e+07,35,-16,-3,1433,1.586,16,-8,-1,-4587,1209,7843,761,874,1007,934
257087,129.132,3.889734,9.090456e+07,41,-1,-3,1446,1.586,23,-2,-7,-4489,338,8401,923,857,961,940
130375,120.204,7.670182,9.116165e+07,30,-1,-15,1415,1.586,23,0,-11,-3896,-295,5601,891,845,859,834
208254,109.332,4.801829,9.130432e+07,22,0,-8,1407,1.595,16,1,-6,-4007,-901,6893,883,831,819,832
179577,100.476,5.568642,9.151257e+07,47,0,-15,1406,1.595,32,-2,-10,-3781,-1975,6239,888,796,815,858
199975,91.62,5.000625,9.170437e+07,47,4,-7,1393,1.604,29,5,-8,-4207,-3043,5000,894,769,727,861
187612,84.492,5.330149,9.190434e+07,42,3,-3,1378,1.604,26,3,-2,-3791,-3586,4713,846,741,709,832
212386,75.348,4.708408,9.209195e+07,39,0,-3,1378,1.595,25,1,-10,-4535,-4339,4418,950,725,601,853
138949,60.156,7.196885,9.316603e+07,69,-50,-69,1418,1.586,44,-28,-42,-3469,-8354,6796,985,875,638,956
191760,66.168,5.214852,9.330498e+07,70,-54,-69,1443,1.595,41,-33,-40,-3163,-8689,7378,1041,880,725,1011
200074,72.792,4.998151,9.350487e+07,79,-37,-65,1469,1.586,48,-25,-36,-3799,-8763,9632,1081,895,806,1087
191926,81.612,5.210341,9.370494e+07,79,-1,-65,1470,1.577,47,-3,-26,-2862,-8914,8201,1044,988,858,987
261030,96.048,3.830977,9.390499e+07,90,-1,-61,1478,1.569,58,-2,-30,-2820,-9149,9392,1099,990,857,996
139047,113.508,7.191813,9.416602e+07,101,-12,-82,1403,1.586,65,-6,-46,-1945,-8947,8199,956,814,717,845
199796,133.272,5.005105,9.430507e+07,92,-35,-86,1393,1.595,60,-24,-48,-1829,-8497,7647,898,839,673,842
199940,112.212,5.0015,9.450486e+07,111,0,-104,1382,1.595,64,2,-47,-289,-7344,7955,720,866,794,781
192097,114.768,5.205703,9.47048e+07,220,27,-115,1343,1.604,154,18,-60,146,-7550,7280,618,710,769,747
261150,116.82,3.829217,9.490505e+07,181,20,-108,1287,1.613,136,8,-50,363,-6413,6624,465,673,758,493
138810,207.072,7.204092,9.51662e+07,138,0,-86,1282,1.604,98,3,-46,537,-3737,6359,483,718,730,417
200379,221.472,4.990543,9.530501e+07,138,-6,-89,1321,1.604,91,-4,-44,605,-3381,8044,477,826,863,500
200083,177.84,4.997926,9.550539e+07,123,-7,-98,1344,1.595,81,-11,-52,330,-2305,8318,598,886,887,481
203876,201.312,4.904942,9.570548e+07,105,-3,-75,1403,1.586,53,-5,-41,462,-2084,9546,586,862,1125,758
256791,240.012,3.894217,9.590935e+07,93,-3,-43,1487,1.569,58,0,-42,538,-2152,12189,963,880,1051,1121
143128,241.668,6.986753,9.616614e+07,115,-1,-20,1503,1.577,78,-4,-10,-34,-2144,13568,976,1037,1093,1039
199997,241.848,5.000075,9.630927e+07,95,-11,-10,1512,1.569,65,-7,-11,-793,-2464,13295,1033,1022,1034,1129
200065,241.992,4.998376,9.650927e+07,50,-17,-22,1424,1.586,40,-12,-20,-1766,-2700,10920,948,836,806,913
199905,240.516,5.002376,9.670933e+07,24,-13,-16,1360,1.595,20,-7,-15,-1101,-3194,6860,815,736,659,773
187485,238.392,5.33376,9.690924e+07,91,-4,-55,1336,1.604,64,-3,-31,-1576,-3248,5019,763,712,641,672
73388,232.38,13.62621,9.709672e+07,133,-1,-95,1297,1.613,86,6,-56,-1494,-4778,4610,633,614,536,687
138737,232.38,7.207883,9.717011e+07,137,-1,-106,1286,1.613,92,0,-62,-1250,-5117,4394,646,597,512,625
208236,213.444,4.802244,9.730885e+07,170,-1,-130,1276,1.613,110,1,-74,-687,-5205,4665,578,577,514,629
204026,251.208,4.901336,9.751708e+07,197,-1,-146,1282,1.613,140,-6,-77,-210,-5593,5357,513,591,656,588
199843,159.444,5.003928,9.772111e+07,192,-1,-151,1289,1.604,142,-6,-68,522,-4249,6990,412,741,845,408
248961,151.416,4.016693,9.792095e+07,100,15,-121,1291,1.613,70,7,-64,252,-2640,7229,479,726,787,430
138969,151.416,7.195849,9.816991e+07,25,91,-71,1271,1.613,20,57,-39,-170,-1405,5869,481,725,649,404
200024,143.928,4.9994,9.830888e+07,30,95,-35,1330,1.613,4,48,-13,341,-1027,7031,516,690,1026,507
200283,170.352,4.992935,9.850891e+07,60,52,4,1428,1.577,28,40,-7,-612,-2234,9353,751,927,989,870
212053,150.408,4.715802,9.870919e+07,54,1,0,1548,1.56,33,-2,-10,-1099,-2587,13396,1041,1063,1194,1213
261056,95.292,3.830596,9.892124e+07,51,-1,-1,1637,1.524,42,-4,-8,-1543,-2077,17171,1289,1256,1326,1363
118517,83.484,8.437608,9.91823e+07,25,4,40,1656,1.498,18,3,20,-2431,-2362,17352,1355,1336,1332,1367
191779,83.484,5.214335,9.930896e+07,13,1,38,1682,1.489,12,0,15,-2680,-2746,15673,1492,1381,1318,1409
200015,101.052,4.999625,9.950887e+07,-3,0,35,1745,1.462,-10,2,21,-3339,-2330,11388,1533,1483,1528,1568
200277,93.492,4.993085,9.970888e+07,-4,0,5,1866,1.409,4,-1,4,-3939,-750,7547,1785,1735,1780,1796
200106,75.744,4.997351,1.005218e+08,-2,2,-3,2000,1.373,-11,11,-4,-4840,1086,2148,1967,1866,1962,2041
199918,103.14,5.002051,1.007219e+08,-1,7,-3,2000,1.382,-13,4,-1,-3806,1029,3086,1927,1819,1950,2042
261607,82.332,3.822528,1.009218e+08,0,1,-3,2000,1.373,9,-2,2,-2949,135,588,1966,1857,1938,2046
138936,85.464,7.197559,1.011834e+08,0,1,-3,2000,1.382,-15,3,-2,-3851,-167,1018,1936,1841,1929,2047
200072,85.464,4.998201,1.013224e+08,1,0,-3,2000,1.373,-17,0,-2,-3969,-41,-563,1943,1816,1936,2041
192015,77.868,5.207926,1.015225e+08,18,-2,-3,2000,1.382,-4,0,-4,-3427,-1309,893,1932,1844,1906,2047
200184,132.156,4.995404,1.017226e+08,18,-3,-3,2000,1.373,9,-9,-1,-4581,-2899,-2567,1954,1839,1930,2047
261380,131.004,3.825847,1.019228e+08,64,-3,-22,1972,1.373,62,-3,-6,-4859,-3195,154,1972,1889,1953,2047
200194,60.84,4.995155,1.037448e+08,58,-1,-1,1603,1.462,36,-3,1,-2613,-12066,10323,1249,974,1076,1658
191859,60.984,5.212161,1.057461e+08,8,16,-10,1303,1.577,5,12,-2,-4350,-1266,2198,713,605,537,664
261169,60.768,3.828938,1.059461e+08,7,8,-19,1303,1.577,4,3,-10,-3555,-1477,2322,749,589,514,667
200050,70.884,4.99875,5.567896e+07,-20,-5,-1,1929,1.214,-7,-1,0,-8397,1404,-1686,1915,1931,1911,1852
200032,91.836,4.9992,5.587901e+07,-32,-2,-3,1711,1.418,-17,1,1,-6414,3031,-542,1474,1545,1446,1370
290108,100.152,3.446992,5.607904e+07,-45,-2,0,1564,1.542,-28,2,4,-5565,4611,-4681,1120,1302,1141,1077
110338,105.264,9.063061,5.636915e+07,-107,-4,18,1433,1.586,-60,-2,11,-3466,9007,-4592,914,1135,806,721
200291,110.808,4.992736,5.647949e+07,-113,-3,20,1424,1.604,-73,-7,13,-2072,11000,-3547,874,1066,865,699
200028,115.2,4.9993,5.667978e+07,-143,-3,27,1423,1.595,-100,0,32,-2941,13960,-1204,669,1250,993,583
200317,126.756,4.992088,5.687981e+07,-159,-3,47,1442,1.577,-84,-11,40,-2017,16401,943,797,1375,1058,419
289414,144.468,3.455258,5.708013e+07,-160,-3,60,1449,1.577,-107,-7,39,-578,13929,4235,786,1341,1072,507
110198,165.24,9.074575,5.736954e+07,-56,-16,0,1252,1.631,-33,-5,16,-902,14218,-6298,116,794,915,855
200166,192.816,4.995853,5.747974e+07,-74,-20,0,1250,1.622,-51,-8,15,-1535,14888,-3709,116,873,1084,994
200376,211.284,4.990618,5.767990e+07,-107,-29,-1,1287,1.622,-64,-17,11,-2571,14603,-3622,116,959,1032,891
199972,221.976,5.0007,5.788028e+07,-124,-38,-3,1289,1.613,-89,-22,6,-2840,16637,713,116,959,1106,915
